Cluster         RA          DEC       DCEN        RV       E_RV   P_Mem NRV    MJD    P_Single   GDR2 G           GDR2 B-R   P_Mem_PM
                                    [arcsec]   [km/sec]  [km/sec]                                [mag]              [mag]
NGC6266   254.785441   -30.388496   1890.03   -105.81     0.42   0.000   1  57203.50  1.000  12.729+-0.001   2.372+-0.004  0.000
NGC6266   254.793255   -29.536765   2617.61    -26.17     0.99   0.000   1  57203.50  1.000  13.567+-0.000   1.982+-0.002  0.000
NGC6266   254.795663   -30.353255   1799.13    -73.67     9.18   0.000   1  57203.50  1.000  12.860+-0.006   2.079+-0.026  0.000
NGC6266   254.795861   -29.986965   1645.85    -63.63     3.51   0.000   1  57203.50  1.000  11.301+-0.007   0.754+-0.002  0.000
NGC6266   254.800540   -29.746096   2052.36    -31.24     5.23   0.000   1  57203.50  1.000  14.857+-0.000   2.362+-0.004  0.000
NGC6266   254.802730   -30.142567   1562.15     -3.93     0.42   0.000   1  57203.50  1.000  11.272+-0.001   1.565+-0.001  0.000
NGC6266   254.809090   -29.602003   2403.07    -72.29     1.30   0.000   1  57203.50  1.000  10.587+-0.000   0.720+-0.001  0.000
NGC6266   254.810911   -29.897401   1721.35      8.01     1.48   0.000   1  57203.50  1.000  13.437+-0.000   1.990+-0.002  0.000
NGC6266   254.811116   -30.066120   1542.72     -6.34     1.97   0.000   1  57203.50  1.000  12.553+-0.000   1.822+-0.002  0.000
NGC6266   254.811148   -29.710165   2114.09    -33.72     0.34   0.000   1  57203.50  1.000  11.613+-0.001   1.542+-0.002  0.000
NGC6266   254.812078   -29.926687   1672.75    -88.09     1.47   0.000   1  57203.50  1.000  12.454+-0.001   2.375+-0.004  0.000
NGC6266   254.813831   -29.809002   1879.94    -37.20     0.16   0.000   1  57203.50  1.000   8.659+-0.000   1.496+-0.001  0.000
NGC6266   254.813925   -30.028996   1554.92     -3.27     0.48   0.000   1  57203.50  1.000  11.807+-0.000   1.690+-0.002  0.000
NGC6266   254.815753   -29.759492   1984.91    -28.38     6.89   0.000   1  57203.50  1.000  14.392+-0.000   1.659+-0.002  0.000
